tweet_id,text,sentiment,likes,retweets
1002049,RT @user3651 totally useless terrible angry horrible #avoid #neveragain,Negative,14,0
1002050,via @user2365 average at best basic #info,Neutral,49,8
1002051,via exceeded my expectations amazing #happy #bestday,Positive,39,2
1002052,via exceeded my expectations love joy #love,Positive,17,16
1002053,loving every moment awesome #blessed #amazing,Positive,168,0
1002054,RT totally useless hate garbage #angry 😠😤💔,Negative,110,12
1002055,VIA PERFECT IN EVERY WAY FANTASTIC PERFECT 😊😍🙌,Positive,41,10
1002056,VIA PRETTY STANDARD STUFF #OPINION,Neutral,3,1
1002057,really frustrated waste useless #terrible #neveragain 😠😤💔,Negative,45,6
1002058,via so excited great thrilled #amazing,Positive,124,7
1002059,RT @user9897 terrible experience awful #fail 😠😤💔,Negative,7,18
1002060,via such a letdown nightmare trash hate,Negative,17,11
1002061,RT @user9197 deeply unhappy trash #fail #neveragain 😠😤💔,Negative,59,34
1002062,via @user7425 best day ever grateful #bestday #happy,Positive,78,16
1002063,via totally recommend beautiful perfect brilliant,Positive,56,43
1002064,RT really impressed delighted amazing #bestday #happy,Positive,17,0
1002065,RT not sure about this one general reasonable,Neutral,15,3
1002066,via horrible service nightmare pathetic #broken #scam,Negative,54,15
1002067,absolutely love this positive grateful #happy #grateful,Positive,45,0
1002068,via feeling blessed wonderful #happy 😊😍🙌,Positive,65,5
1002069,RT @user1839 what a disaster failed nightmare angry #avoid,Negative,54,12
1002070,via life is beautiful wonderful blessed #amazing #bestday,Positive,20,2
1002071,@user4329 totally useless nightmare broken angry #scam #terrible,Negative,4,26
1002072,via customer service is awful ruined failed #avoid #fail,Negative,125,15
1002073,constant crashes pathetic awful broken #angry #avoid,Negative,5,7
1002074,RT could go either way reasonable #info,Neutral,65,22
1002075,RT amazing experience joy thrilled #joy!!!,Positive,6,0
1002076,via depends on your use case 🤔😐,Neutral,62,6
1002077,okay I guess,Neutral,14,0
1002078,RT highly recommend brilliant excellent 😊😍🙌,Positive,38,28
1002079,via can't believe how good joy grateful beautiful #happy,Positive,158,12
1002080,via average at best ordinary mediocre 🤔😐,Neutral,36,1
1002081,RT perfect in every way perfect fantastic #grateful #blessed!!!,Positive,39,7
1002082,via outstanding performance grateful amazing #positive #amazing,Positive,46,7
1002083,via avoid at all costs ruined hate frustrating 😠😤💔,Negative,13,1
1002084,RT absolute garbage garbage #terrible,Negative,18,1
1002085,@user4746 totally worth it cheerful delighted positive #happy,Positive,9,65
1002086,RT medium quality overall #review,Neutral,29,11
1002087,via totally worth it beautiful #love #positive 😊😍🙌,Positive,103,81
1002088,via deeply unhappy awful #angry 😠😤💔,Negative,43,25
1002089,via @user4189 pure joy beautiful superb blessed #blessed,Positive,19,5
1002090,@user9635 deeply unhappy hate #disappointed!!!,Negative,25,16
1002091,absolutely love this excellent #happy #blessed,Positive,57,5
1002092,RT average at best sufficient #fyi 🤔😐,Neutral,7,15
1002093,RT totally useless disgusting garbage #fail,Negative,6,12
1002094,grateful for everything happy,Positive,59,18
1002095,via @user4897 no response at all broken dreadful hate #scam #rant,Negative,70,30
1002096,RT totally recommend incredible,Positive,34,19
1002097,via any thoughts on this adequate...,Neutral,48,3
1002098,@user8082 totally recommend love awesome #happy,Positive,1,5
1002099,RT LOVING EVERY MOMENT LOVE #LOVE #AMAZING,Positive,29,14
1002100,@user8372 no response at all failed disgusting useless,Negative,94,3
1002101,RT WHAT A DISASTER TRASH #SCAM #RANT,Negative,6,49
1002102,via so satisfying perfect awesome!!!,Positive,5,9
1002103,via @user2813 can't believe how good love #amazing,Positive,44,11
1002104,via @user2306 life is beautiful delighted joy incredible,Positive,4,0
1002105,horrible service nightmare trash #broken #neveragain,Negative,5,13
1002106,broken on arrival broken angry,Negative,39,3
1002107,via @user7653 pure joy amazing #amazing,Positive,50,25
1002108,via made my day happy excellent amazing,Positive,2,10
1002109,RT pure joy incredible happy love #happy #grateful,Positive,58,4
1002110,via feels like a scam angry,Negative,18,14
1002111,RT do not recommend dreadful disgusting 😠😤💔,Negative,114,24
1002112,@user8647 some features work some don't average,Neutral,43,19
1002113,RT @user6378 beyond expectations excellent #grateful!!!,Positive,22,15
1002114,absolutely love this great cheerful grateful,Positive,31,3
1002115,RT no response at all garbage angry,Negative,60,12
1002116,VIA TOTALLY RECOMMEND AMAZING INCREDIBLE #BESTDAY #SUCCESS,Positive,22,36
1002117,@user4871 terrible experience bad #angry 😠😤💔,Negative,1,5
1002118,ANY THOUGHTS ON THIS GENERAL OKAY,Neutral,2,21
1002119,via @user6322 so disappointed angry dreadful disgusting #rant!!!,Negative,60,6
1002120,via pathetic excuse bad useless,Negative,56,7
1002121,RT no response at all garbage failed #frustrated,Negative,70,9
1002122,RT will update later #opinion,Neutral,26,40
1002123,@user8482 top notch quality excellent cheerful #positive,Positive,14,1
1002124,RT wondering if it works,Neutral,43,52
1002125,via @user3928 nothing works broken terrible bad,Negative,23,0
1002126,just received my order general midrange #thoughts,Neutral,20,10
1002127,RT @user3163 nothing special really #review,Neutral,8,16
1002128,best day ever wonderful perfect #success #happy!!!,Positive,304,9
1002129,via @user3560 amazing experience blessed #bestday!!!,Positive,21,7
1002130,VIA NOTHING SPECIAL REALLY 🤔😐,Neutral,6,32
1002131,meh honestly okay #thoughts,Neutral,26,7
1002132,VIA SO DISAPPOINTED TRASH HORRIBLE DISAPPOINTED #BROKEN #SCAM,Negative,53,8
1002133,VIA @USER8054 SO ANGRY RIGHT NOW RUINED #ANGRY #TERRIBLE,Negative,52,0
1002134,via @user1012 best day ever positive wonderful incredible,Positive,84,42
1002135,refund requested terrible #frustrated,Negative,52,46
1002136,@USER7921 CAN'T BELIEVE HOW GOOD DELIGHTED GREAT #WINNING!!!,Positive,8,9
1002137,via still broken terrible horrible dreadful 😠😤💔!!!,Negative,46,13
1002138,STANDARD SHIPPING ARRIVED REGULAR ADEQUATE,Neutral,25,6
1002139,haven't tried it yet #thoughts,Neutral,6,7
1002140,@user6742 five stars great cheerful #amazing #bestday,Positive,8,19
1002141,@user8850 incredible service positive excellent superb #love,Positive,11,0
1002142,RT just received my order midrange normal #info,Neutral,40,13
1002143,RT couldn't be worse useless hate waste,Negative,102,12
1002144,via can't believe how good beautiful wonderful awesome #grateful #amazing!!!,Positive,21,24
1002145,via average at best ordinary,Neutral,38,1
1002146,VIA @USER8063 GREAT CUSTOMER SUPPORT PERFECT THRILLED AWESOME,Positive,41,35
1002147,RT nothing works broken angry,Negative,25,5
1002148,via so satisfying love #happy #love,Positive,7,2
1002149,RT @USER4277 THIS IS WONDERFUL THRILLED #SUCCESS #JOY,Positive,28,13
1002150,feeling great excellent incredible awesome #grateful,Positive,4,42
1002151,via @user1947 loving every moment fantastic #grateful,Positive,70,13
1002152,such a letdown terrible nightmare waste,Negative,88,1
1002153,via @user4312 pure joy blessed #blessed,Positive,32,14
1002154,RT @user6033 so excited happy love beautiful #blessed #grateful!!!,Positive,88,22
1002155,via top notch quality grateful awesome delighted #joy #bestday,Positive,16,42
1002156,waiting for more information moderate decent 🤔😐,Neutral,6,31
1002157,RT @USER1612 EXCEEDED MY EXPECTATIONS SUPERB HAPPY,Positive,176,2
1002158,RT do not recommend garbage dreadful,Negative,64,0
1002159,RT @user7763 nothing works horrible ruined #angry #rant 😠😤💔,Negative,25,10
1002160,complete waste broken #angry #broken,Negative,43,41
1002161,via @user7404 avoid at all costs worst broken pathetic,Negative,55,9
1002162,RT @user5252 seems fine for now common #justgot 🤔😐,Neutral,82,45
1002163,via @user2258 really impressed brilliant great 😊😍🙌,Positive,1,60
1002164,@user7236 nothing works waste,Negative,4,25
1002165,FALSE ADVERTISING DREADFUL 😠😤💔,Negative,16,2
1002166,so satisfying cheerful #blessed #joy,Positive,28,15
1002167,incredible service amazing fantastic blessed #success #bestday,Positive,23,0
1002168,RT medium quality overall standard #update 🤔😐,Neutral,45,34
1002169,via seems fine for now normal common,Neutral,24,3
1002170,via @user6917 complete waste nightmare hate #terrible,Negative,29,0
1002171,VIA WORST PRODUCT EVER GARBAGE HORRIBLE #RANT 😠😤💔,Negative,85,26
1002172,RT false advertising worst frustrating #broken,Negative,44,6
1002173,RT @user8368 can't believe how good happy delighted #grateful #happy,Positive,80,12
1002174,@user4747 so satisfying delighted love joy,Positive,87,14
1002175,RT BEST DAY EVER SUPERB #BLESSED 😊😍🙌,Positive,76,13
1002176,NEITHER GOOD NOR BAD MEDIOCRE,Neutral,26,47
1002177,RT so excited happy,Positive,38,13
1002178,VIA @USER5728 FALSE ADVERTISING BAD #NEVERAGAIN,Negative,12,14
1002179,via comparing different options reasonable #standard,Neutral,42,3
1002180,via @user5037 comparing different options sufficient 🤔😐,Neutral,3,13
1002181,via so satisfying delighted love,Positive,72,11
1002182,VIA ABSOLUTE GARBAGE ANGRY BROKEN NIGHTMARE,Negative,12,16
1002183,RT @user2520 avoid at all costs pathetic terrible nightmare #frustrated,Negative,4,8
1002184,via @user4822 false advertising disappointed nightmare #broken,Negative,8,3
1002185,RT MEH HONESTLY USUAL #JUSTGOT...,Neutral,11,7
1002186,RT @user3950 really frustrated useless failed dreadful,Negative,2,7
1002187,RT no response at all horrible trash #broken #neveragain,Negative,35,9
1002188,RT feels like a scam disgusting frustrating ruined #angry,Negative,24,27
1002189,INCREDIBLE SERVICE JOY FANTASTIC #BESTDAY,Positive,7,10
1002190,via so excited beautiful brilliant,Positive,3,1
1002191,VIA DO NOT RECOMMEND WASTE HORRIBLE #NEVERAGAIN,Negative,42,12
1002192,@user7078 amazing experience love superb #joy #positive,Positive,105,12
1002193,via really impressed positive delighted love,Positive,160,0
1002194,@user2622 great customer support amazing #winning #grateful,Positive,5,0
1002195,five stars fantastic wonderful perfect,Positive,10,11
1002196,RT reading the manual average,Neutral,51,0
1002197,via @user8531 still broken terrible awful disappointed #disappointed,Negative,145,27
1002198,RT STILL BROKEN DREADFUL RUINED AWFUL,Negative,17,1
1002199,any thoughts on this moderate sufficient #checking,Neutral,9,2
1002200,WAITED FOR HOURS WORST TRASH DISGUSTING,Negative,6,10
1002201,VIA COMPLETE WASTE GARBAGE USELESS #AVOID #SCAM 😠😤💔,Negative,14,6
1002202,via @user2337 exceeded my expectations positive fantastic beautiful,Positive,227,17
1002203,RT @user5289 complete waste worst awful #neveragain #fail,Negative,148,2
1002204,via medium quality overall sufficient 🤔😐,Neutral,24,12
1002205,RT totally worth it love joy,Positive,3,0
1002206,@user7591 loving every moment perfect,Positive,55,15
1002207,RT perfect in every way joy delighted grateful #joy #amazing,Positive,26,10
1002208,broken on arrival angry ruined #neveragain,Negative,26,0
1002209,RT @USER5218 COMPLETE WASTE AWFUL #NEVERAGAIN!!!,Negative,20,2
1002210,@user1914 extremely poor quality trash awful #scam,Negative,5,47
1002211,via highly recommend cheerful thrilled #happy #love 😊😍🙌,Positive,45,19
1002212,RT average at best #justgot,Neutral,18,7
1002213,VIA TERRIBLE EXPERIENCE DISGUSTING,Negative,13,1
1002214,RT fantastic product amazing beautiful #success #joy,Positive,9,23
1002215,RT nothing works trash nightmare #scam 😠😤💔,Negative,56,11
1002216,via grateful for everything great amazing beautiful #winning,Positive,32,38
1002217,RT @user5778 amazing experience superb delighted #blessed 😊😍🙌,Positive,3,4
1002218,via depends on your use case,Neutral,21,22
1002219,never buying again bad frustrating waste,Negative,244,4
1002220,RT @user8231 feeling great thrilled #positive #joy,Positive,103,26
1002221,RT @USER3191 PRETTY STANDARD STUFF MIDRANGE #JUSTGOT,Neutral,12,7
1002222,@user3624 extremely poor quality disgusting waste #terrible,Negative,26,57
1002223,really frustrated worst disappointed awful,Negative,9,24
1002224,RT absolutely love this wonderful,Positive,20,19
1002225,RT WAITED FOR HOURS DISGUSTING #ANGRY,Negative,27,12
1002226,RT amazing experience joy #happy 😊😍🙌,Positive,89,24
1002227,via @user4353 customer service is awful disgusting frustrating,Negative,100,0
1002228,RT never buying again hate horrible pathetic #avoid #neveragain,Negative,58,2
1002229,RT extremely poor quality angry hate,Negative,26,11
1002230,ABSOLUTELY LOVE THIS AWESOME INCREDIBLE #GRATEFUL,Positive,25,10
1002231,VIA NO RESPONSE AT ALL WASTE HATE,Negative,283,2
1002232,RT @user1099 feels like a scam bad ruined hate #angry #terrible 😠😤💔,Negative,56,7
1002233,outstanding performance amazing beautiful #bestday #blessed,Positive,7,2
1002234,@user1786 nothing special really typical,Neutral,149,31
1002235,@user6014 couldn't be worse garbage angry useless #terrible,Negative,118,71
1002236,RT @user6400 five stars brilliant wonderful happy,Positive,11,6
1002237,customer service is awful bad garbage #rant,Negative,55,9
1002238,via broken on arrival nightmare hate useless,Negative,27,6
1002239,such a letdown nightmare #disappointed,Negative,45,12
1002240,@user5833 perfect in every way excellent #winning #amazing,Positive,8,9
1002241,via so happy today wonderful beautiful #success!!!,Positive,40,12
1002242,@user6004 haven't tried it yet #fyi,Neutral,11,20
1002243,via @user6843 couldn't be worse disappointed horrible,Negative,1,6
1002244,RT worst product ever failed #angry #frustrated,Negative,75,12
1002245,via totally useless hate #neveragain #terrible 😠😤💔,Negative,15,17
1002246,via avoid at all costs nightmare useless hate #broken #terrible,Negative,41,23
1002247,avoid at all costs trash nightmare disgusting #disappointed!!!,Negative,66,14
1002248,outstanding performance brilliant #success #positive 😊😍🙌,Positive,33,2
1002249,via totally recommend amazing cheerful superb #blessed #positive,Positive,15,8
1002250,via worst product ever nightmare hate dreadful #neveragain,Negative,45,10
1002251,via @user1708 five stars blessed grateful perfect #grateful,Positive,16,0
1002252,@user8404 no response at all disgusting worst #scam #terrible,Negative,34,5
1002253,via average at best #thoughts,Neutral,66,0
1002254,via absolute garbage nightmare terrible garbage #frustrated #avoid,Negative,43,42
1002255,RT haven't tried it yet usual #standard,Neutral,9,9
1002256,VIA REFUND REQUESTED TERRIBLE TRASH BROKEN,Negative,4,14
1002257,totally useless broken #fail,Negative,39,7
1002258,highly recommend brilliant 😊😍🙌,Positive,36,34
